"time","v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","amount","class"
34260,-1.5914184707432,1.73652932548479,0.678950909232505,0.106991398416815,0.332879549227638,-0.700795045517029,0.652009353966181,-0.131084358469551,0.17638601391475,0.983176962277109,-0.32679238263637,0.439449537156508,1.60697706436084,-0.985620935766224,1.2235712606732,0.116924737593354,-0.074509464670031,-0.104018351850647,0.700446044183789,0.662988143681212,-0.401966698250018,-0.594136842816203,0.0981514184861734,-0.168730134539259,-0.123978411860379,0.184055654905599,0.669907594258284,0.523070395921623,-0.38728573213186,"0"
49958,1.16080570857823,0.156483304947163,0.591316381507292,0.502971083706358,-0.33695321566471,-0.315516240609675,-0.116835260067902,0.0685808647222122,-0.228519318879926,0.0596940738512529,1.88231549167218,1.19719941195237,0.149838358014059,0.481318147570769,0.571069815000643,0.148352124754009,-0.31979264339963,-0.559509789770346,-0.264356238633752,-0.123174937653431,-0.165290553156707,-0.481751718699984,0.179518437865285,0.218196317057862,0.0866272087009665,0.094319036377692,-0.0161921903725995,0.00735813119292065,-0.389026432737469,"0"
67633,-0.708147341919601,0.231032565223618,0.932561135450909,0.0140904255424115,0.969499645183683,-1.14929089341253,0.819984711617599,-0.2794650821941,-0.160636145326885,0.0339470684659523,-1.06099407345896,-0.930603719115977,-1.10013111174974,0.320357016078619,0.736430996133914,-0.0275666175778252,-0.500064147732657,0.000426550889588395,0.214750787906066,0.3188556807754,-0.0113852732959683,-0.0133004834877231,-0.0388285568359733,-0.123105371393632,-0.189601396393903,0.283655467658415,0.128760530956886,-0.0114517587618309,-0.260392210433184,"0"
129003,-0.60616991511362,0.38020188514394,1.06687625781225,-1.09581179199945,0.357306233656229,-0.71183737407027,0.472572825810768,0.0806252512272872,0.385565378273693,-1.60571611445644,-0.475761967261944,0.231766140047862,0.453526577927301,-1.66134116580497,-0.454793115286826,1.25502632094147,-0.161484207065427,0.266857631141685,-1.87889327727683,-0.0346361544193186,0.0516829425792697,0.0184046101042872,0.272071536548637,1.04569684337384,-0.979093819453634,-0.0913856130442407,0.146709175940598,0.254249010397759,-0.204831889062319,"0"
136800,1.88681642692479,-0.316735035945338,-1.46890380032796,0.176709205566678,0.798193987077397,0.829135731744772,-0.0484861421883811,0.195317178070737,0.544400103579393,-0.10887114222933,-0.216863154803389,0.709905986023997,0.100942391616618,0.295309787877906,0.634920812605262,-1.14966057701981,0.640600641666273,-2.28351223040457,-0.907269057059592,-0.233491564964611,-0.155435628308391,-0.256210915215975,0.374284751087475,-0.328470846521437,-0.401088898351633,0.340314352624565,-0.0294222669430464,-0.0633508610489633,-0.283767332851361,"0"
162964,2.16747581339033,-0.689367262531662,-1.10226224485298,-0.646471641191007,-0.241961057546841,-0.119827758362161,-0.49761444045788,-0.146974067386117,-0.39746619941286,0.779568529439867,-1.45043236106204,0.362191393591279,1.42019222000239,-0.246216433131677,0.14813952517214,-1.09091418366576,-0.476964570202022,0.596849770391133,-0.297678434377884,-0.45785775336047,-0.887284695600129,-2.0531787022894,0.534333376912237,-0.0282123161944121,-0.651135341969429,0.0488911658574379,-0.0373481589291278,-0.0385635842502532,-0.301600632933314,"0"
136798,-6.78997800683945,1.31358045028855,-2.24412357331196,-2.6489690716926,-3.75930211556751,-0.360265345520816,-2.73900142994421,-0.892115009808408,-1.26406298940724,1.57722583211646,-1.91869468939183,-0.104755185129313,0.419972663027729,0.785490905476169,-0.590155195589158,0.621001719556561,1.36098722489868,0.226467714059434,-0.975059654648171,-1.7024826086293,2.60004402690314,-1.38335001600622,0.109001800068305,0.0210047856397683,1.15539308790636,-0.0662828070368149,0.343535024115022,0.0862506588980584,-0.0170493706694848,"0"
84515,1.30631661050014,-0.308338856221449,0.580433103114596,-0.928258773373759,-0.729492646968286,-0.332671528092646,-0.530912894487545,-0.0303228249690466,1.74855220174222,-1.10378862395184,-1.04075360585227,0.92377423479676,0.967395657571804,-0.37032811388358,1.23804560299919,-0.239000856326051,-0.498389519541169,0.354750883876364,0.865881018121982,-0.0439262108018901,-0.0574358479337212,0.131588504423789,-0.150301844384656,-0.420654477468869,0.640879953041974,-0.636847958231677,0.0982773515725378,0.0285149122075458,-0.390056643299972,"0"
35906,-2.57795429821007,-1.28283602554462,1.01983527671497,-0.67497425384348,1.38857354997547,-1.27060185256375,-0.806662311531902,0.691208908971448,-0.514511092897723,-0.672512521587032,0.470945405536549,1.02226429261342,0.898731466503976,0.428686055768549,-0.0145910219573913,1.15449278961542,-1.00146179159487,0.369224840283886,0.0562801323657484,0.737224735427922,0.0502347685515278,-0.787960654008379,-0.0481792871944328,-0.451976167998186,-0.210223852930721,0.628246336331064,0.149987422512962,-0.2571398578408,-0.276378236403062,"0"
160631,-3.03158637351131,2.44990268495705,-1.84828316818779,-2.44373990579948,-1.16598006536471,-0.908356735483314,-1.00894162144528,2.29520567848984,0.469518582973888,-0.918628834952577,-0.458513000569503,1.08511979773184,-1.2247360169793,1.51337176265372,-2.19132249130667,0.590699536650808,0.124725911693105,0.168732808280366,-0.647710364467133,-0.21681577711354,0.224071614482091,0.416535322941957,0.0677926774541892,0.801903894820199,0.177946217782503,0.733756190372842,0.0725517814182674,0.132590853121317,-0.390056643299972,"0"
143365,-0.598049839798778,0.504307266278746,-0.445578465347424,-1.23447980857029,1.3140491423808,-0.0561524115663132,0.345996366983873,0.525370306358105,-0.509412735438496,-0.875949561198839,-0.380908621848753,0.645575805229524,0.213320298207078,0.532949845889661,-1.27825184236965,0.811550432110617,-1.08943355413652,0.102369546011751,0.0841834287004741,-0.146308418676848,-0.20953769269201,-0.940748698923383,-0.108376003821735,-0.359150924286033,0.130747180073117,0.120016469092115,-0.230370394368249,-0.203611287957561,-0.387250207629704,"0"
37155,-1.19975759751337,0.725839259646248,2.88909211242784,1.88508004673887,-1.00240244779916,1.02760679862072,0.828771371642456,0.281004264512453,-0.172461539897117,-0.451033518421654,-0.937477292670042,-0.0607282024910907,-0.837267747700572,-0.761785544444526,-1.77106372010638,-0.193744870806042,0.256235258316509,-0.763897567231631,-1.63032773064731,-0.232757708566804,0.138939246008983,0.636815412425037,-0.224016409504256,0.641641574846933,0.478331024822711,0.116019261524877,0.00498741812300366,0.0319147756846297,0.192509667544539,"0"
132654,1.96444768987533,0.225970639105993,-1.22863539912597,1.60316464764577,-0.0376320984468283,-1.66378379727641,0.639807368339655,-0.455879363355007,0.196135094929059,0.267062142477393,-0.244080702052214,0.422711366940892,-0.780953927867416,0.659302337583438,-0.543314656681037,-0.979912854774719,0.215308130456066,-0.904080018324202,-0.554451234415246,-0.35188164826659,0.104398309357307,0.506758082961255,0.110940451597707,0.867198306311263,0.327547013624499,-0.54313322301583,-0.0160428579286777,-0.0536857396521471,-0.35986081646798,"0"
63310,-6.90416926675295,0.0116410462616107,-2.9562805620642,-2.48644896031347,-4.03494931348266,-1.96247217648012,-1.00873726089212,2.49769767732649,-0.696338105525414,-1.19567398212306,-1.0976513742924,1.37618566086343,0.761648783397009,2.10156636902464,0.785881741813891,-0.803375750865872,1.06964177868935,1.12095295901565,-1.06679537722302,-1.0897738731641,-0.348792603567896,-1.21651257866383,-0.830995948432646,0.789645044312043,0.564011611252354,-0.369009746155842,-1.15614242955607,-0.65137797565618,-0.10515013601459,"0"
142342,1.90981952519676,0.18365053939598,-1.97673607629066,2.79954531916923,2.77432040947368,4.39474194777757,-0.528589406842114,1.01108062986798,-0.783748533605073,1.40126900406832,-0.73560632920926,-0.118520073503225,-0.31612024392705,0.195193588529348,-1.10819519864208,0.37449182579134,-0.591185104286955,-0.646338230056444,-1.46705919792411,-0.247737156709108,0.0692926259527063,0.278676354948435,0.127588213259722,0.69639188628597,0.171156394091985,0.118852730225372,-0.0062155878404668,-0.0584067897465912,-0.3936090935155,"0"
75377,-0.242784228740582,1.01882438637548,1.46613015141392,0.665057533496567,0.0118402353564659,-0.552103428051025,0.528327379267205,-0.000825221454336215,-0.642880419212713,-0.477024293833146,0.297768389012109,-0.0697801069247072,-0.104159592157693,-0.204693977656043,1.63547057535443,-0.387251396229211,0.766847897032915,-0.520184606195907,0.435198410517099,0.0374968565003848,-0.11728722259002,-0.301340466360095,0.107711610117821,0.361673225750794,-0.822340919125343,0.159088348455786,0.152033852509384,0.168175261065987,-0.386575242088754,"0"
42988,-0.771618013853874,1.02277470097314,1.76627459273347,-0.05680850878709,0.0573156833868026,-0.866942903280403,0.803620465719539,-0.088124175259817,-0.573030396759525,-0.410460707512596,-0.453774705508631,-0.132327069588931,0.116198012697503,0.126127042189898,0.846217050979522,0.0418796987703398,-0.330701842444559,-0.0704049236946637,-0.0316123372874056,0.193670628452444,0.0620816299696284,0.24283635405115,-0.332970129223609,0.421109660098724,0.506313571696015,0.479004493937068,0.241018861319076,0.123344489698003,-0.336947512577822,"0"
140568,2.19708790571081,-1.76004862963119,-0.448266686933272,-1.58043626685239,-1.7892810268592,-0.24478776678526,-1.71347040763847,0.10545329072462,-0.824501708765032,1.75032836584126,0.0721857960367505,-0.979816948176406,-0.913478338569421,-0.261117703312229,-0.413458383025675,0.0745925042274434,0.0622003981437393,1.18403130459252,-0.0190942605251063,-0.455263549469766,0.128944807174196,0.801139773654142,0.0933002180691312,-0.358915807553832,-0.248873346670102,0.0428478752695416,0.0268579717380588,-0.0544413366138008,-0.262203960043103,"0"
44615,-1.39558804366288,0.0172449770972813,0.561559423859841,-2.32663938611961,-1.47096898931417,2.01646275968644,-1.86786453119533,-5.05531349213848,0.990823215111458,-3.04974426835637,0.301095147362705,1.98387403896392,-0.277996305172493,0.454772553955745,-0.836580502355636,0.112689993773339,-0.121106096960971,-0.0740652956227423,-0.0537702798660355,1.17226690167398,-2.74040491602007,0.276651619570099,-0.968378268182972,-0.75820714244886,1.16533738277776,-0.0939787616245301,0.18713574305677,0.130653300411846,0.890246414376481,"0"
147464,-5.99107195652057,4.64326632627421,-3.01011654699218,-0.701575941456825,-3.74259367895074,-1.10568245362666,-3.27392875567966,4.43265224602961,0.43221104989058,-0.11381424231502,-2.51433984054897,1.58016858456578,0.603319976194333,2.17383196025656,-0.29791334083297,1.27621851297122,1.06414289348731,0.41478493374056,-0.645644117743315,0.0830351578167034,0.350596118343936,0.539465321983902,0.280551954951234,0.00180844965248664,0.623246383443439,0.696533746812746,0.051577979338376,0.0792803732060416,-0.370269495599479,"0"
55268,-0.663912704694063,0.802781725398118,1.76035802414921,0.567275884675844,0.82896610712861,0.798738990871435,0.705382952398629,0.0300549967281672,-0.378693473818756,-0.0102905022531992,0.0128900244530677,0.799311518452012,0.967999070017271,-0.421971957229258,-0.592417667187051,-0.210745498616809,-0.650899099969064,0.493940801112969,1.68272600182364,0.446330161877427,-0.309814704527722,-0.514557558244138,-0.371588794273454,-0.95208953737978,0.551511304175988,-0.363361427294257,0.165657018680007,-0.0960405154877745,-0.287071111551802,"0"
40941,-1.56042098614064,1.00766586188361,0.799862148449389,-0.456506069173961,-0.59501516859048,-0.582802367491535,-0.296379137635692,0.964851998250057,-0.204513604103327,-0.87460553890468,0.426724362421542,1.27206989826064,-0.0748544237336543,0.435263810310651,-1.7169605348034,0.134216142848545,-0.00785765383088666,0.0512148312474005,0.131920248599816,-0.16740280680005,0.13497042503119,0.288104720783738,-0.154459683813455,0.397319710312301,-0.110161382906743,0.470593185362094,-0.0607209782551027,0.0142120793732757,-0.390056643299972,"0"
146270,-0.122512738286115,0.999718074326581,-0.564338371264058,-0.73036381527779,1.6532120270526,-0.464199421340266,1.6710340310034,-0.406542975373518,-0.947334115343641,-0.58858534299398,-1.47733999974678,0.173459682420749,1.16331746280381,0.230668743876343,-0.493262971043829,-0.682761806344178,-0.329131028534268,-0.440073603374919,0.853816480038708,0.111284036419071,0.15927001436405,0.574588318551109,-0.425911323888145,0.160670725674869,0.345729126007588,0.87392836401006,0.0315453456240979,0.128557449189738,-0.290978806788884,"0"
74327,0.720465664330539,-0.473516389062463,0.169178531674186,1.22411545506154,0.349323647760519,1.74593423455898,-0.158006398020405,0.593438311643066,0.0949624205242167,-0.14703984733028,1.79388743893366,1.18434706660934,-0.86210691277127,0.506996089843766,0.127610272254952,-1.45312148160416,0.976563385989559,-1.87438287484815,-1.30815989656937,-0.0519605079789766,0.115424908083534,0.316235421841939,-0.0868818802156666,-1.00775708095199,0.321782169408231,-0.243367523491748,0.0617755377847323,0.0163857367268879,0.109879675531347,"0"
154363,1.72799238126189,-1.41099066705665,-3.12383245474117,-0.958136193872249,0.479097537259821,-0.828491590592698,0.833051955428958,-0.61524431039932,-1.41397767817021,0.937145027999127,0.269250318704135,0.171008474316033,0.90599327077628,0.476514359805067,-1.17818910938781,0.491567171580875,-0.0531164565999546,-1.07030881535269,1.25058842949417,0.64006826112248,0.662933572677722,1.331029227207,-0.641710563364533,-0.953128231642343,0.774228883686556,0.314004430925326,-0.149379361015286,-0.0590638006545364,0.73393860489323,"0"
126922,-5.00892529904096,-6.66315242158935,-5.69658677616722,1.52499847175526,-7.49254803473437,4.40358612774442,12.73307471947,-2.89452150263561,-0.336118337261837,-1.88998669464017,-0.970072990799073,-1.31325862644814,-0.4947943780604,0.00308269084015056,-0.809859884137381,1.00116803577701,-1.55246031120506,-0.0692237062591904,-1.83747605827103,-0.287473479285616,-0.171417159766856,0.811093508683742,1.69628442030763,0.89627201726295,-0.0953463050600725,-0.827386556028638,1.49907980182204,-1.27150571024476,10.9714251605053,"0"
48776,-0.626270602428468,0.429507789096998,1.210158236765,-1.5683386191979,-0.760215791091051,-0.70944074948581,-0.332004531904366,0.495374862286377,0.712561687440252,-1.51627558394816,-0.210435863800635,0.353724833900951,-0.183684975880023,0.507036907576285,2.32743006303278,-0.669929978339849,0.416893361309288,-0.086950807443761,1.02735204508367,-0.0623372532434971,0.135739171942082,0.340233409670079,0.0567046565669911,0.109945977363228,-0.730756989823464,-0.0588473840657618,0.0740018954158004,0.0781163729833168,-0.37982558667925,"0"
97781,1.93538346282264,-0.540522229646763,-0.520398438074442,0.241326987627933,-0.372094517937095,0.205022395352456,-0.864749797178868,0.127346854585131,2.27187452987939,-0.132971336953318,1.30927064966558,-2.31298419915513,0.754787158850518,1.73454238987768,-0.368956719769145,0.891213194344104,-0.25816433384173,1.12396547988817,-0.142446049172231,-0.166593355300441,0.0583068692665388,0.350158186255137,0.161248777291202,0.314096456426172,-0.385103000004405,0.582499211983484,-0.0856173449841781,-0.0575796092853562,-0.235951352950348,"0"
163791,-0.878309640402933,-0.225383700993599,-0.165391320793019,-0.735326639134624,1.61052561569931,0.78519403431169,0.992857706966478,0.244219055627537,0.19267593706992,-1.28019741253243,1.60879584907827,0.835817453058075,-0.120632202130093,-1.56183348722506,-0.340785732477569,-0.718567062280605,1.39835645396993,-0.707064818195799,-0.895187336052779,0.501800784443357,-0.0612592120423293,-0.0583104413696203,0.274716110182361,-1.48435529793967,0.106196752198734,-0.00167025313592128,0.0472023587568318,-0.160151674504662,0.182456233434593,"0"
110833,2.23259311110213,-1.29826878543322,-0.357002026565066,-1.37921318427717,-1.27743468563592,-0.288803392272359,-1.38866258385454,-0.215829668694126,0.115976736754365,1.0927232481104,0.135019933737435,-2.58011522996111,3.45055667566111,0.571906227657647,-0.760117454325871,-0.284940565222917,0.990491345994267,0.0102611233593514,-0.322188747845462,-0.312321689580582,-0.535306740485921,-0.849946953967392,0.467347603560223,0.610417061776506,-0.571574141927318,-0.560897969885823,0.00969310848630392,-0.0275945111679781,-0.251688707405139,"0"
64367,-1.93722060751048,0.8516641801226,1.50308632429238,0.506552984193945,-0.0573620491377257,-0.668674145641414,0.130338332796306,0.241725776987902,-0.680565199714701,-0.229542927008976,0.177071307049173,0.488010174038997,0.613256161685522,0.323188281380212,1.51068914241193,-0.357220617388188,0.38192912621482,-0.876810457508846,0.356743734217505,-0.363092873746339,-0.137052185782877,-0.399256691032499,0.202860398340417,0.418568647094954,-0.0124250180536414,0.205376812055059,-0.53253483872082,0.0345138771133449,-0.389026432737469,"0"
60405,0.403856433047584,-1.91546431675364,0.890479775613443,-0.19809906514989,-1.95492887419462,-0.0258204944589236,-0.4958276486711,0.196189348491396,2.2585690438954,-1.26103678606574,0.800449259885216,1.37243739473347,-1.09005862647941,-0.229314558588357,-0.776279959722414,-0.793530290692222,0.23491234972911,0.55445605231682,1.06884808140832,0.581825233686506,0.209308314321928,0.142047422750624,-0.403683837410427,0.573672989798858,0.385209999703146,-0.671265062583366,0.0373090788477082,0.0914896029556775,0.976073611583649,"0"
18444,1.14819720114726,-0.319852435877687,1.23092472075121,-0.435648763952217,-1.23718090548542,-0.613231760971747,-0.731472723371202,-0.000256549887268071,3.0963643003447,-1.49426202496276,1.17069580294811,-1.61511850976571,1.28006648494768,1.38990782076293,0.771897883583079,-0.908102170644512,1.07130878228254,-0.133600455875743,-0.208060508661955,-0.209214575621765,-0.0960756318244623,0.217634316206491,0.0642733172791458,0.56428183556657,0.322277631500212,-0.728908717094725,0.0806878239176303,0.0323055473072461,-0.351512558461488,"0"
54746,0.913192927071858,-0.985973954860783,-0.430386139826444,0.0757705977526734,-0.845847391714766,-1.17495276621439,0.410593067138073,-0.459050615609066,-1.30311456520402,0.680256178141681,-0.523628432660302,-0.129839446502162,0.316927136940673,0.422661071850154,0.596656364334527,-1.59439703463201,0.0402148349873945,0.832850514949161,-0.893735813764734,0.0114310749288493,-0.233622339386636,-0.758632794502553,-0.253841004989909,0.419653696840774,0.461127769118448,0.508577275315973,-0.0954951858213976,0.0488131791343084,0.545942939487464,"0"
127818,-1.28051452371994,0.252636749466036,1.40104831770828,0.360261649804066,-0.431084195460021,-0.345788004623072,-0.387442683708306,0.560725825768433,-1.40753855717141,0.321512572234197,-1.553670213594,-0.812231278631616,-0.602316864731983,0.401051944743505,0.667993546315247,-1.71481180374889,0.355581000963278,1.70320857543986,-0.204207438926157,-0.212511427332834,-0.268291693799172,-0.471365461400441,-0.237281501826718,-0.166157493785145,0.53296605470673,-0.342776640758464,0.245421654228444,-0.00310222871702914,-0.294140487480704,"0"
88838,2.06398121926946,0.106321106458496,-1.70731932862496,0.421623126178403,0.381362894915554,-0.824258471995976,0.130503301621733,-0.177892641184894,0.582388576502056,-0.368953008202466,-0.599289072844189,-0.147158360824901,-0.548359553565466,-0.716986726431411,0.317207012517524,0.279295151674056,0.573016875905486,-0.330153692602711,-0.0238544278588054,-0.201676223850038,-0.364120287312783,-0.966204851669587,0.356687281956075,0.491998175793541,-0.29679718081638,0.17733703923999,-0.0634501962377573,-0.0320652793571225,-0.387250207629704,"0"
141356,1.95569426032974,0.125081343781166,-1.55324084417873,1.30775269366052,0.40819439950224,-0.874817139410413,0.542362312594539,-0.266708954233286,-0.0265354801602034,0.428558323063135,0.758500690498328,0.905714568712534,-0.615331593575909,0.789006494038348,-1.19577397416038,-0.554010471343275,-0.331789362038871,-0.158922437221776,0.0318476444551576,-0.284568998702185,0.111766555807245,0.474869526106185,-0.0117105031829042,0.0171420910732894,0.403526500395799,-0.512629252750564,-0.022371467059941,-0.0697340952583413,-0.319043163491558,"0"
169589,-0.461693735747294,0.487347287025929,1.27753435603434,-1.10077648832376,0.439606104109889,-0.0279254093039213,0.307219299244797,0.173123492089528,0.221033587409945,-0.828553309661642,0.796982582282083,1.2618176327007,0.649676425062716,-0.199978499969017,-0.805142405128612,0.58651748502767,-1.15589270052351,0.291848100972223,-0.504539136582432,-0.152171195841976,-0.0586244157266027,-0.230357693260423,0.0533819474455575,0.727799889011331,-0.270337290826327,-0.797161966482439,-0.0841158135462461,0.060256915483616,-0.384763492478835,"0"
164654,-1.12257863064694,1.07169199340358,-1.05711471623423,-1.7416275656684,0.101925110439196,-0.424508559088875,0.102925685591691,0.769034533161613,-1.80301900508049,0.356308676794703,-0.283516829029378,0.330195389521902,0.0905554296275957,0.894929656444575,-1.47328379185781,-1.46910974364278,-0.0704384704526944,1.70278717709069,-0.506680283951227,-0.457803204378835,0.00267228971947533,0.46163262267191,-0.283459639797495,0.40725751845033,0.232648829461825,0.885118151894982,0.172940380778246,0.118286037889786,-0.358084591360216,"0"
74001,-1.08708914435442,1.16653318726908,0.268626761245414,1.02141420867202,0.368030457513825,0.891271577489705,0.466852788925931,0.569804564867289,-0.239510012655233,-0.0734325479831279,-1.92729183476558,0.0506778310825066,0.545364501739235,0.105218548632196,0.278251314930414,-0.694116264644585,0.249038342699558,-0.234835859413379,1.20789658873722,0.254218093968853,-0.111403808936888,-0.00213020241476367,-0.20757405141737,-1.29377397372904,0.199118504762357,-0.130540164431169,0.441505031196718,0.16768165053556,-0.10515013601459,"0"
65421,0.863181660640673,-1.08006236966178,0.509377149153937,0.211440014610193,-0.872268750825367,0.629324715871832,-0.575584685667994,0.277250289285516,1.06015555103672,-0.282622536799398,-0.206123251455601,0.426174490018277,-0.785130946974431,-0.200983485302733,-0.847010845592241,0.489920735225123,-0.452958258981761,0.352325356113053,1.02743279936773,0.299229137036777,-0.143912047738362,-0.671525010506161,-0.220928834751644,-0.654992734746093,0.149457695681371,0.940482289217284,-0.0790475445462924,0.0260939857818142,0.321889904394085,"0"
